spp,D.max_cm,D.min_cm,h.max_cm,Mort_total,Mort_Rec,Mort_Trans,Mort_Ant,,Morph,key_sp,Ac_sediment_type,Prof_metros,Pol,Zona,Tran,Est,Sub_zona,MorphSub_zona
PAST,25,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,25,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,30,50,20,5,5,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
AAGA,25,25,10,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PAST,30,25,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,12,10,5,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
AAGA,10,10,2,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PFUR,8,2,5,0,0,0,0,,Digi,N/A,allochthonous,5,Norte,RF,9,FR_N,S&G,DigiS&G
SSID,50,20,25,90,0,0,90,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PPOR,20,10,5,0,0,0,0,,Digi,key_sp,allochthonous,5,Norte,RF,9,FR_N,S&G,DigiS&G
SSID,10,10,5,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
ATEN,10,10,5,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,20,20,5,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
SSID,20,15,10,20,0,0,20,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SINT,5,5,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,8,5,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,10,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
AAGA,20,20,1,20,0,0,20,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
ATEN,30,30,25,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
AAGA,20,15,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PAST,10,10,4,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,10,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PPOR,10,5,10,0,0,0,0,,Digi,key_sp,allochthonous,5,Norte,RF,9,FR_N,S&G,DigiS&G
AAGA,10,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
ATEN,20,10,10,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
DLAB,45,30,25,35,5,10,20,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,30,20,10,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
SSID,10,10,2,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,30,20,3,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,20,20,3,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PAST,20,20,3,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,20,20,3,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PSTR,23,20,30,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,12,10,3,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
MCAV,10,8,3,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
IRIG,10,8,3,5,0,0,5,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,12,10,5,5,0,0,5,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,30,20,10,78,5,3,70,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PSTR,40,30,15,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,25,20,3,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
SSID,5,5,2,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PPOR,4,3,2,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
SINT,10,13,3,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MLAM,20,12,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
AAGA,12,12,2,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
AAGA,10,10,2,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PAST,4,2,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,10,10,2,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PSTR,20,10,10,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,45,25,15,10,0,0,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PSTR,35,30,10,95,5,5,85,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
ATEN,10,10,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
SSID,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,10,10,12,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PAST,8,8,3,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
SSID,5,5,2,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,15,10,12,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
AAGA,12,10,12,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PAST,5,5,2,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
ATEN,10,10,2,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
AAGA,10,10,13,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,10,10,12,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
PAST,10,10,11,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
ATEN,50,20,25,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
MCAV,20,25,20,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,20,10,13,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
ATEN,40,30,25,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
ATEN,23,20,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
SSID,10,10,3,20,0,20,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,10,10,3,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PAST,20,15,5,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
IRIG,15,10,10,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,10,10,5,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
DLAB,45,20,15,46,3,3,40,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
ATEN,15,10,2,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
ATEN,50,40,20,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
ATEN,10,10,12,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
PPOR,10,10,12,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
SSID,8,8,3,50,0,0,50,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
SSID,10,10,12,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PPOR,10,10,2,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
IRIG,17,17,10,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
SSID,5,5,4,50,0,0,50,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
OFAV,20,10,15,30,0,0,30,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,22,20,12,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
AAGA,12,10,2,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
SSID,15,15,3,60,0,10,50,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,12,10,3,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PPOR,50,50,10,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
PPOR,30,20,10,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
MCAV,10,10,20,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,20,10,13,80,0,30,50,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,20,20,2,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
CNAT,70,30,20,36,1,5,30,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PPOR,25,20,10,10,0,0,10,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
PPOR,10,10,5,10,0,0,10,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
ATEN,50,10,20,20,0,0,20,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
IRIG,10,10,12,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PAST,40,30,20,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PSTR,26,25,10,10,0,10,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
ATEN,20,30,15,5,0,0,5,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
PPOR,10,10,12,10,0,10,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,2,HGC_N,MSE,DigiMSE
PAST,5,5,2,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PSTR,25,25,12,10,0,0,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
ATEN,60,50,12,20,0,0,20,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
MCAV,10,10,2,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
MCAV,20,15,2,10,0,0,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
AAGA,12,15,2,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
ATEN,8,5,2,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,2,HGC_N,_HGC,Mass_HGC
ATEN,10,10,2,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
AAGA,5,5,1,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
ATEN,50,50,30,10,0,0,10,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,submas_enc_HGC
ATEN,50,30,20,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
ATEN,80,30,20,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,2,HGC_N,_HGC,Foli_HGC
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
ATEN,12,10,10,0,0,0,0,,Foli,N/A,allochthonous,2,Norte,RF,13,FR_N,_slope,Foli_slope
PAST,10,10,12,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
SSID,5,3,1,30,0,0,30,,Mass,key_sp,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
SSID,10,10,3,50,0,0,50,,Mass,key_sp,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
SSID,15,10,5,0,0,0,0,,Mass,key_sp,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,12,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,40,35,10,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,10,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,7,5,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,25,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
ATEN,20,10,10,0,0,0,0,,Foli,N/A,allochthonous,2,Norte,RF,13,FR_N,_slope,Foli_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,15,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
SSID,20,10,3,0,0,0,0,,Mass,key_sp,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,20,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,20,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,20,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,20,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,20,10,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
APAL,90,75,40,0,0,0,0,,Bran,key_sp,allochthonous,2,Norte,RF,13,FR_N,slope,Branslope
PAST,20,20,3,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,8,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,8,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,8,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,8,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,8,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,8,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,12,8,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
FFRA,5,5,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
FFRA,5,5,2,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,20,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
PAST,20,20,5,0,0,0,0,,Mass,N/A,authocthonous,2,Norte,RF,13,FR_N,_slope,Mass_slope
